"('mid',)","('pid',)","('name',)"
tt0016544,nm0245386,Princess Dorothea
tt0016544,nm0614879,Wizard of Oz
tt0016544,nm0001316,Woodsman
tt0016544,nm0001316,Knight of the Garter
tt0016544,nm0001316,Farmhand
tt0016544,nm0139794,Aunt Em
tt0016627,nm0280605,Vicomtesse de Lavedan
tt0016627,nm0318105,Marquis Christian de Bardelys
tt0016627,nm0090187,Roxalanne de Lavedan
tt0016627,nm0195460,Comte de Chatellerault
tt0016627,nm0069373,Vicomte de Lavedan
tt0016630,nm0000036,Alfred Butler -posing as Battling Butler
tt0016630,nm0250366,Alfred's Valet
tt0016630,nm0642063,The Mountain Girl
tt0016630,nm0417012,The Mountain Girl's Father
tt0016641,nm0003895,Ben-Hur
tt0016641,nm0124279,Messala
tt0016641,nm0564219,Esther
tt0016641,nm0111503,Mary
tt0016654,nm0001196,The Duke of Arnoldo
tt0016654,nm0001196,The Black Pirate
tt0016654,nm0235521,Princess Isobel
tt0016654,nm0683114,Duenna
tt0016654,nm0187981,MacTavish
tt0016669,nm0001273,Mimi
tt0016669,nm0318105,Rodolphe
tt0016669,nm0012395,Musette
tt0016669,nm0368421,Schaunard
tt0016690,nm0354313,Tom Brown
tt0016690,nm0681927,Jim Doolittle
tt0016690,nm0047720,Mary Abbott
tt0016690,nm0124287,Bob McAndrew
tt0016822,nm0601067,Ella Cinders
tt0016822,nm0400763,Waite Lifter
tt0016822,nm0507849,Ma Cinders
tt0016822,nm0048408,Lotta Pill
tt0016847,nm0252472,Faust
tt0016847,nm0417837,Mephisto
tt0016847,nm0394806,Gretchen
tt0016847,nm0394806,Marguerite
tt0016847,nm0723801,Gretchens Mutter
tt0016847,nm0723801,Marguerite's Mother
tt0016884,nm0318105,Leo von Harden
tt0016884,nm0001256,Felicitas
tt0016884,nm0361319,Ulrich von Eltz
tt0016884,nm0448661,Hertha
tt0016895,nm0516001,"J. Harold Manners, The Uptown Boy"
tt0016895,nm0707814,"Hope, The Downtown Girl"
tt0016895,nm0949927,"Bull Brindle,The Roughneck"
tt0016895,nm0556769,The Gangster
tt0017048,nm0409298,Servant
tt0017048,nm0407347,Servant's Daughter
tt0017048,nm0619980,Servant's Wife
tt0017048,nm0625989,Young Man
tt0017075,nm0385062,Daisy - A Mannequin
tt0017075,nm0637040,The Lodger
tt0017075,nm0042083,The Landlady
tt0017075,nm0156241,Her Husband
tt0017128,nm0053012,"Niovna-Vlasova, the Mother"
tt0017128,nm0060693,Pavel Vlasov - the Son
tt0017128,nm0158297,Vlasov - the Father
tt0017128,nm0954799,Anna - a Revolutionary Girl
tt0017136,nm0375609,Maria
tt0017136,nm0375609,Maschinenmensch
tt0017136,nm0375609,The Machine Man
tt0017136,nm0002154,Johann (Joh) Fredersen
tt0017136,nm0297054,Freder Fredersen - Joh Fredersens Sohn
tt0017136,nm0459030,Erfinder C.A. Rotwang
tt0017136,nm0459030,The Inventor
tt0017271,nm0451747,Edith Nelson
tt0017271,nm0464561,Hans Nelson - her husband
tt0017271,nm0283901,Michael Dennin
tt0017271,nm0301567,Harkey
tt0017350,nm0001273,Hester Prynne
tt0017350,nm0361319,The Reverend Arthur Dimmesdale
tt0017350,nm0910400,Roger Prynne
tt0017350,nm0199322,Giles
tt0017416,nm0884388,Ahmed
tt0017416,nm0884388,The Sheik
tt0017416,nm0126566,Yasmin
tt0017416,nm0269493,André
tt0017416,nm0002311,Ghabah
tt0017423,nm0681933,Molly
tt0017423,nm0829795,Dennis Wayne
tt0017423,nm0588928,Doris Wayne (the baby)
tt0017423,nm0167032,Mr. Grimes
tt0017448,nm0681620,Der Greis
tt0017448,nm0884665,Seine Haushälterin
tt0017448,nm0884665,Housekeeper
tt0017448,nm0560410,Sein Enkel
tt0017448,nm0560410,Grandson
tt0017448,nm0470328,Herr Orgon
tt0017449,nm0001256,Elena
tt0017449,nm0603875,Manuel Robledo
tt0017449,nm0531584,M.Fontenoy
tt0017449,nm0000859,Canterac
tt0017463,nm0639563,Dan O'Malley
tt0017463,nm0096152,Lee Carleton
tt0017463,nm0854414,Layne Hunter
tt0017463,nm0764346,'Bull' Stanley
tt0017534,nm0354313,Brice Wayne
tt0017534,nm0001076,Betty Channing
tt0017534,nm0049055,'Tex' McNeil
tt0017534,nm0624216,Bob Sperry
tt0017668,nm0902438,Self
tt0017739,nm0478851,Annabelle West
tt0017739,nm0354878,Paul Jones
tt0017739,nm0822477,Charles Wilder
tt0017739,nm0551222,Roger Crosby
tt0017765,nm0000036,A Son
tt0017765,nm0180465,The Girl
tt0017765,nm0104238,Her Friend
tt0017765,nm0329467,A Rival
tt0017825,nm0637040,Roddy Berwick
tt0017825,nm0916828,Dr. Dowson
tt0017825,nm0571841,Sir Thomas Berwick
tt0017825,nm0410216,Tim Wakeley
tt0017843,nm0267214,Mrs. Whittaker
tt0017843,nm0419978,Larita Filton
tt0017843,nm0245579,Aubrey Filton
tt0017843,nm0930556,Claude Robson
tt0017843,nm0402842,Mr. Greene
tt0017843,nm0410216,John Whittaker
tt0017925,nm0000036,Johnnie Gray
tt0017925,nm0533045,Annabelle Lee
tt0017925,nm0147070,Captain Anderson
tt0017925,nm0267650,General Thatcher
tt0017961,nm0626035,Nun
tt0017961,nm0802512,Khmyr - an ill-fated mujik
tt0017961,nm0947279,Anna Khmyrova - the mujik's wife
tt0017961,nm0320559,Taras Platonovich
tt0018033,nm0001966,Betty Lou
tt0018033,nm0603875,Cyrus T. Waltham
tt0018033,nm0042552,'Monty' Montgomery
tt0018033,nm0094924,Molly
tt0018037,nm0427231,Jakie Rabinowitz
tt0018037,nm0564219,Mary Dale
tt0018037,nm0645941,The Cantor
tt0018037,nm0078806,Sara Rabinowitz
tt0018051,nm0516001,Harold Hickory
tt0018051,nm0707814,Mary Powers
tt0018051,nm0417012,Jim Hickory
tt0018051,nm0932381,Leo Hickory
tt0018054,nm0834504,John - the Beloved
tt0018054,nm0912478,Jesus - the Christ
tt0018054,nm0191818,Mary - the Mother
tt0018054,nm0868458,Peter
tt0018054,nm0771584,Judas Iscariot
tt0018054,nm0624735,James - Brother of John
tt0018066,nm0158297,A worker
tt0018066,nm0053012,His wife
tt0018066,nm0161548,Peasant boy
tt0018066,nm0643442,Lebedev
tt0018097,nm0151606,Professor Edward C. Burke
tt0018097,nm0206496,Lucille Balfour
tt0018097,nm0910400,Sir.James Hamlin
tt0018097,nm0931460,"Williams, Balfour's Butler"
tt0018107,nm0318105,Vronsky
tt0018107,nm0001256,Anna Karenina
tt0018107,nm0269493,Grand Duke
tt0018107,nm0280605,Grand Duchess
tt0018192,nm0226387,Napoléon Bonaparte
tt0018192,nm0745565,Napoléon Bonaparte enfant
tt0018192,nm0885965,Maximilien Robespierre
tt0018192,nm0467916,Georges-Jacques Danton
tt0018217,nm0515104,Terestsenko
tt0018217,nm3640809,Kerenskiy
tt0018217,nm0631634,V.I. Lenin
tt0018217,nm0493491,Konovalov
tt0018311,nm0203836,Tina
tt0018311,nm0601698,Dennis
tt0018311,nm0269771,Gretchen
tt0018311,nm0797094,Willem
tt0018328,nm4133010,Self - Referee
tt0018328,nm0109895,'One-Round' Jack Sander
tt0018328,nm0356233,Mabel - The Girl
tt0018328,nm0402842,Bob Corby
tt0018328,nm0367516,The Promoter
tt0018328,nm0855992,The Showman
tt0018328,nm0363104,Jack's Trainer
tt0018379,nm0310980,Diane
tt0018379,nm0268190,Chico
tt0018379,nm0054133,Brissac
tt0018379,nm0334581,Boul
tt0018440,nm0354313,Jack Kelly
tt0018440,nm0001076,Allie Monte
tt0018440,nm0037761,Eustace Tewksbury
tt0018440,nm0269493,Mr. Waters
tt0018451,nm0003895,Prince Karl Heinrich
tt0018451,nm0790454,Kathi
tt0018451,nm0380965,Dr. Jüttner
tt0018451,nm0167032,King Karl VII
tt0018455,nm0639563,The Man
tt0018455,nm0310980,The Wife
tt0018455,nm0515272,The Woman From the City
tt0018455,nm0743017,The Maid
tt0018471,nm0151606,Sergeant O'Hara
tt0018471,nm0354313,Private 'Skeet' Burns
tt0018471,nm0090187,Norma Dale
tt0018471,nm0340806,Corporal Madden
tt0018505,nm0283901,"Volodia, a Printer"
tt0018505,nm0060693,"Kolia, the Husband"
tt0018505,nm0783979,"Liuda Semyonova, the Wife"
tt0018505,nm0951029,Building Superintendent
tt0018515,nm0101955,W. Daingerfield Phelps III
tt0018515,nm0000802,Mirza
tt0018515,nm0938464,Sgt. Peter O'Gaffney
tt0018515,nm0445246,Shevket
tt0018526,nm0051628,'Bull' Weed
tt0018526,nm0111612,Rolls Royce Wensel
tt0018526,nm0107574,'Feathers' McCoy
tt0018526,nm0463264,'Buck' Mulligan
tt0018528,nm0151606,Alonzo
tt0018528,nm0449908,Malabar
tt0018528,nm0001076,Nanon
tt0018528,nm0211346,Zanzi
tt0018578,nm0001966,Mary Preston
tt0018578,nm0736777,Jack Powell
tt0018578,nm0035159,David Armstrong
tt0018578,nm0707814,Sylvia Lewis
tt0018618,nm0003895,Joel Shore
tt0018618,nm0001076,Priscilla Crowninshield
tt0018618,nm0868458,Capt. Mark Shore
tt0018618,nm0193005,Jeremiah Shore
tt0018684,nm0604813,Skinny
tt0018684,nm0000891,Oklahoma Red
tt0018684,nm0000315,The Girl - Nancy
tt0018684,nm0035159,The Boy - Jim
tt0018684,nm0913405,Black Mose
tt0018737,nm0000315,Lulu
tt0018737,nm0466776,Dr. Ludwig Schön
tt0018737,nm0496473,Alwa Schön
tt0018737,nm0324501,Schigolch
tt0018742,nm0000036,Buster
tt0018742,nm0206496,Sally
tt0018742,nm0329467,Stagg
tt0018742,nm0102718,Editor
tt0018756,nm0050151,The Girl
tt0018756,nm0103113,The Boy
tt0018756,nm0901873,The Man
tt0018756,nm0363104,The Father
tt0018770,nm0213581,Sir Roderick Usher
tt0018770,nm0304101,Madeleine Usher
tt0018770,nm0484012,Allan - the Guest
tt0018770,nm0288453,The Doctor
tt0018773,nm0614730,A Pickpocket
tt0018773,nm0000122,A Tramp
tt0018773,nm0448224,The Proprietor's Step-Daughter Merna - A Circus Rider
tt0018773,nm0305087,The Circus Proprietor and Ring Master
tt0018773,nm0188357,Rex - A Tight Rope Walker
tt0018773,nm0204639,A Magician
tt0018773,nm0074788,An Old Clown
tt0018773,nm0761866,The Head Property Man
tt0018773,nm0709466,An Assistant Property Man
tt0018806,nm0090187,Mary Sims
tt0018806,nm0615014,John Sims
tt0018806,nm0729991,Bert
tt0018806,nm0163923,Jane
tt0018839,nm0051628,Bill Roberts
tt0018839,nm0173993,Mae Roberts
tt0018839,nm0045754,Lou -- Wife of Andy
tt0018839,nm0176971,Bill's Pal
tt0018876,nm0858977,Farmer Sweetland
tt0018876,nm0356233,Araminta Dench - Sweetland's Housekeeper
tt0018876,nm0363104,Churdles Ash - Sweetland's His Handyman
tt0018876,nm0572324,Henry Coaker
tt0019071,nm0417837,Grand Duke Sergius Alexander
tt0019071,nm0107574,Natalie
tt0019071,nm0001635,The Director
tt0019071,nm0713281,The Assistant
tt0019074,nm0151606,Tito
tt0019074,nm0796900,Simon
tt0019074,nm0949835,Simonetta
tt0019074,nm0280201,Giancinta
tt0019109,nm0448661,Mary
tt0019109,nm0874497,Jim
tt0019109,nm0390345,Overdressed Woman
tt0019109,nm0701694,Romantic Gentleman
tt0019130,nm0679907,Dea
tt0019130,nm0891998,Gwynplaine
tt0019130,nm0891998,Lord Clancharlie
tt0019130,nm0597146,Gwynplaine as a child
tt0019130,nm0045754,Duchess Josiana
tt0019195,nm0001256,Tania Fedorova
tt0019195,nm0619261,Karl von Raden
tt0019195,nm0167032,General Boris Alexandroff
tt0019195,nm0689551,Max Heinrich
tt0019237,nm0001076,Diana Medford
tt0019237,nm0113902,Ben Blaine
tt0019237,nm0039989,Norman
tt0019237,nm0780941,Beatrice
tt0019254,nm0266029,Jeanne d'Arc
tt0019254,nm0798564,Évêque Pierre Cauchon (Bishop Pierre Cauchon)
tt0019254,nm0075551,Jean d'Estivet
tt0019254,nm0776914,Nicolas Loyseleur
tt0019258,nm0203836,Patricia Harrington
tt0019258,nm0129772,Tony Anderson
tt0019258,nm0237597,Ma Harrington
tt0019258,nm0336770,Billy Caldwell
tt0019286,nm0409109,Bair's Father
tt0019286,nm0214113,The British Commandant
tt0019286,nm0409105,"Bair, the Mongol [The Son - U.S.]"
tt0019286,nm0158297,The Russian Rebel Leader
tt0019304,nm0576762,Captain James McQuigg
tt0019304,nm0938464,Nick Scarsi
tt0019304,nm0696679,Helen Hayes
tt0019304,nm0172318,Patrolman Johnson
tt0019344,nm0000859,Alfred Davidson
tt0019344,nm0002768,Mrs. Alfred Davidson
tt0019344,nm0485274,Dr. Angus McPhail
tt0019344,nm0585606,Mrs. Angus McPhail
tt0019379,nm0203836,Peggy Pepper
tt0019379,nm0354313,Billy Boone
tt0019379,nm0376396,Colonel Pepper
tt0019379,nm0707732,Andre Telfair
tt0019400,nm0354313,Tommy Van Buren
tt0019400,nm0392442,Nelson
tt0019400,nm0206333,Polly Durant
tt0019400,nm0098376,Mr. Durant
tt0019412,nm0516001,Harold 'Speedy' Swift
tt0019412,nm0160680,Jane Dillon
tt0019412,nm0940437,Pop Dillon - Jane's Grand-daddy
tt0019412,nm0751899,Babe Ruth
tt0019415,nm0459030,Haghi
tt0019415,nm0561276,Sonya Baranilkowa
tt0019415,nm0295992,"No. 326 - Det. Donald Tremaine, English version"
tt0019415,nm0223372,Kitty
tt0019421,nm0000036,William Canfield Jr.
tt0019421,nm0570297,J.J. King
tt0019421,nm0868458,William 'Steamboat Bill' Canfield
tt0019421,nm0507827,Tom Carter - First and Last Mate
tt0019429,nm0310980,Angela
tt0019429,nm0268190,Gino
tt0019429,nm0455592,Lisetta
tt0019429,nm0035455,Masetto
tt0019558,nm0002233,Nicki
tt0019558,nm0002233,Prince Nickolas von Wildeliebe-Rauffenburg
tt0019558,nm0942039,Mitzi
tt0019558,nm0942039,Mitzerl Schrammell
tt0019558,nm0686032,Cecelia Schweisser
tt0019558,nm0079490,Schani Eberle - the Butcher
tt0019563,nm0151606,Phroso
tt0019563,nm0000859,Crane
tt0019563,nm0634322,Maizie
tt0019563,nm0062828,Doc
tt0019585,nm0001273,Letty
tt0019585,nm0361319,Lige
tt0019585,nm0002311,Roddy
tt0019585,nm0191818,Cora
tt0019591,nm0001256,Diana Merrick
tt0019591,nm0318105,Neville Holderness
tt0019591,nm0832011,Dr. Hugh Trevelyan
tt0019591,nm0113902,David Furness
tt0019644,nm0905622,Tony
tt0019644,nm0604709,Kitty Darling
tt0019644,nm0670306,April Darling
tt0019644,nm0578014,Hitch Nelson
tt0019644,nm0131601,Joe King
tt0019646,nm0375609,La baronne Sandorf
tt0019646,nm0323037,Line Hamelin
tt0019646,nm0346914,La Méchain
tt0019646,nm0017310,Nicolas Saccard - un banquier véreux
tt0019649,nm0840935,"Timosh, the Ukrainian"
tt0019649,nm0451822,A Red Army Soldier
tt0019649,nm0118210,Laughing-Gassed German Soldier
tt0019649,nm0947571,A German Officer
tt0019655,nm0826210,Hauptwachtmeister Holk
tt0019655,nm0375300,Frau Holk
tt0019655,nm0297054,Wachtmeister Albert Holk
tt0019655,nm0023894,Else Kramer
tt0019702,nm0648565,Alice White
tt0019702,nm0519274,Detective Frank Webber
tt0019702,nm0021329,Mrs. White
tt0019702,nm0665715,Mr. White
tt0019729,nm0522281,Harriet 'Hank' Mahoney
tt0019729,nm0656105,Queenie Mahoney
tt0019729,nm0454558,Eddie Kearns
tt0019729,nm0437304,Francis Zanfield
tt0019735,nm0172903,Hugh Drummond
tt0019735,nm0021502,Algy
tt0019735,nm0335517,Dr. Lakington
tt0019735,nm0002311,Peterson
tt0019760,nm0442227,The Cameraman
tt0019760,nm0841294,Woman editing film
tt0019777,nm0000050,Hammer
tt0019777,nm0555617,Harpo
tt0019777,nm0555597,Chico
tt0019777,nm0555688,Jamison
tt0019788,nm0681933,Norma Besant
tt0019788,nm0113902,Michael Jeffery
tt0019788,nm0601596,Stanley Wentworth
tt0019788,nm0820821,Dr. John Besant
tt0019811,nm0318105,Hugh Rand
tt0019811,nm0868458,Lord Stonehill
tt0019811,nm0634322,Lady Diana Stonehill
tt0019811,nm0454596,The Real Lord Stonehill
tt0019823,nm0035196,Lady Beaconsfield
tt0019823,nm0002183,Disraeli
tt0019823,nm0515967,Mrs. Travers
tt0019823,nm0868456,Lord Probert
tt0019823,nm0000910,Clarissa
tt0019901,nm0295992,Wolf Helius
tt0019901,nm0561276,Friede Velten - Astronomy Student
tt0019901,nm0688332,Professor Georg Manfeldt
tt0019901,nm0003248,The Man Calling Self Walter Turner
tt0019959,nm0371438,Zeke
tt0019959,nm0571904,Chick
tt0019959,nm0288371,Hot Shot
tt0019959,nm0336677,Parson
tt0019993,nm0619261,Self - Master of Ceremonies
tt0019993,nm0000912,Self - Master of Ceremonies
tt0019993,nm0318105,Self
tt0019993,nm0318105,Romeo
tt0019993,nm0790454,Self
tt0019993,nm0790454,Juliet
tt0020018,nm0522926,Sergeant Mickey Dunn
tt0020018,nm0062828,The Cisco Kid
tt0020018,nm0121282,Tonia Maria
tt0020018,nm0035455,Barber
tt0020030,nm0071602,The Queen Mother
tt0020030,nm0209323,Constance
tt0020030,nm0720885,Milady de Winter
tt0020030,nm0507849,Madame Peronne
tt0020062,nm0001256,Irene Guarry
tt0020062,nm0619261,André Dubail
tt0020062,nm0709856,M. Charles Guarry
tt0020062,nm0378555,M. Lassalle
tt0020112,nm0002001,Count Alfred Renard
tt0020112,nm0531776,Queen Louise
tt0020112,nm0313449,Jacques
tt0020112,nm0744917,Lulu
tt0020122,nm0310980,Mary Tucker
tt0020122,nm0268190,Timothy Osborn
tt0020122,nm0930711,Sgt. Martin Wrenn
tt0020122,nm0280707,Joe
tt0020142,nm0339504,Mrs. Cregeen
tt0020142,nm0648565,Kate Cregeen
tt0020142,nm0109895,Pete Quilliam
tt0020142,nm0444602,Philip Christian
tt0020142,nm0044024,Caesar Cregeen
tt0020143,nm0203836,Marianne
tt0020143,nm0062736,André
tt0020143,nm0336770,Stagg
tt0020143,nm0249893,Soapy
tt0020163,nm0819265,Self (taxi driver)
tt0020163,nm0096030,Self (record seller)
tt0020163,nm0903188,Self (wine seller)
tt0020163,nm0251203,Self (an extra in films)
tt0020269,nm0066716,Coroner
tt0020269,nm0336660,Mabel Greenfield
tt0020269,nm0938923,Shosho
tt0020269,nm0858977,Valentine Wilmot
tt0020269,nm0728509,Victor Smiles
tt0020269,nm2544110,Jim
tt0020269,nm0428193,Bessie
tt0020298,nm0841797,Kitty Kelly
tt0020298,nm0841797,Queen Kelly
tt0020298,nm0126430,Prince Wolfram
tt0020298,nm0654262,Queen Regina V
tt0020298,nm0039276,Kelly's Aunt
tt0020442,nm0000036,Elmer Edgemont
tt0020442,nm0780941,Trilby Drew
tt0020442,nm0247305,Lionel Benmore
tt0020442,nm0404885,Ethyl Norcrosse
tt0020451,nm0487604,Marfa
tt0020451,nm0411978,Marfa's son
tt0020451,nm2599657,Tractor Driver
tt0020451,nm0125593,Secretary of the milk cooperative
tt0020475,nm0000315,Thymian
tt0020475,nm0746280,Robert Henning
tt0020475,nm0003248,Meinert
tt0020475,nm0730109,Count Nicolas Osdorff
tt0020514,nm0841797,Marion Donnell
tt0020514,nm0024739,Jack Merrick
tt0020514,nm0695525,Hector Ferguson
tt0020514,nm0910400,Fuller
tt0020620,nm0404158,Abraham Lincoln
tt0020620,nm0580916,Ann Rutledge
tt0020620,nm0861438,Tom Lincoln
tt0020620,nm0479164,Mid-Wife
tt0020629,nm0000817,Paul
tt0020629,nm0938464,Kat
tt0020629,nm0942046,Himmelstoss
tt0020629,nm0524803,Kantorek
tt0020640,nm0000050,Captain Geoffrey T. Spaulding
tt0020640,nm0555617,The Professor
tt0020640,nm0555597,Signor Emanuel Ravelli
tt0020641,nm0533006,Johnny the Harp
tt0020641,nm0001256,Anna
tt0020641,nm0001948,Matt
tt0020641,nm0547975,Chris
tt0020641,nm0237597,Marthy
tt0020686,nm0606431,Morgan
tt0020686,nm0000891,Butch
tt0020686,nm0832011,Warden
tt0020686,nm0599910,Kent
tt0020691,nm0000078,Breck Coleman
tt0020691,nm0161451,Ruth Cameron
tt0020691,nm0107151,Gus
tt0020691,nm0551222,Zeke
tt0020697,nm0417837,Professor Immanuel Rath
tt0020697,nm0000017,Lola Lola
tt0020697,nm0314777,"Kiepert, Zauberkünstler"
tt0020697,nm0884665,"Guste, seine Frau"
tt0020768,nm0268190,Lem Tustine
tt0020768,nm0242041,Kate
tt0020768,nm0868456,Mr. J.L. Tustine
tt0020768,nm0948796,Mrs. J.L. Tustine Blair
tt0020793,nm0772300,Harry - a Dartmoor Farmer
tt0020793,nm0377429,Joe - a Barber's Assistant
tt0020793,nm0054689,Sally - a Manicurist
tt0020793,nm0002190,Bespectacled Man in Cinema
tt0020815,nm0001932,Dick Courtney
tt0020815,nm0001195,Douglas Scott
tt0020815,nm0358076,Major Brand
tt0020815,nm0570451,Flaherty
tt0020827,nm0790454,Jerry
tt0020827,nm0599910,Don
tt0020827,nm0606431,Ted
tt0020827,nm0619261,Paul
tt0020836,nm0000817,Louie Ricarno
tt0020836,nm0000010,Steve Mileaway
tt0020836,nm0558629,Doris Ricarno
tt0020836,nm0417824,Jackie Ricarno
tt0020876,nm0516001,Harold Horne
tt0020876,nm0448661,Barbara
tt0020876,nm0574743,John Quincy Tanner
tt0020876,nm0500361,Mrs. Tanner
tt0020891,nm0203836,Daisy Dell
tt0020891,nm0336770,Jack Vibart
tt0020891,nm0146185,De Boer
tt0020891,nm0058478,Oliver Hemingway
tt0020960,nm0528908,Monte Rutledge
tt0020960,nm0355671,Roy Rutledge
tt0020960,nm0001318,Helen
tt0020960,nm0201690,Karl Armstedt
tt0021015,nm0021329,Mrs. Boyle ('Juno')
tt0021015,nm0152361,Captain Boyle
tt0021015,nm0280178,The Orator
tt0021015,nm0642241,Mrs. Maisie Madigan
tt0021025,nm0925842,Self
tt0021025,nm0092900,Vocalist ('Song of the Dawn'
tt0021025,nm0092900,'It Happened in Monterey')
tt0021025,nm0478851,Editor ('Ladies of the Press')
tt0021025,nm0478851,Stenographer ('In Conference')
tt0021025,nm0478851,"Quartet Member, 'Nellie'"
tt0021025,nm0517389,Vocalist ('It Happened in Monterey'
tt0021025,nm0517389,'Bridal Veil'
tt0021025,nm0517389,'A Bench in the Park')
tt0021040,nm0001766,Kay Arnold
tt0021040,nm0336339,Jerry Strong
tt0021040,nm0792514,Bill Standish
tt0021040,nm0696679,Dot Lamar
tt0021079,nm0000064,Caesar Enrico 'Rico' Bandello
tt0021079,nm0000064,'Little Caesar'
tt0021079,nm0001195,Joe Massara
tt0021079,nm0268225,Olga Stassoff
tt0021079,nm0171873,Tony Passa
tt0021106,nm0425512,Angela Brooks
tt0021106,nm0425512,Madam Satan
tt0021106,nm0219666,Bob Brooks
tt0021106,nm0744917,Trixie
tt0021106,nm0950019,Jimmy Wade
tt0021148,nm0237597,Min
tt0021148,nm0000891,Bill
tt0021148,nm0429923,Nancy
tt0021148,nm0708081,Bella
tt0021153,nm0531776,Countess Helene Mara
tt0021153,nm0118014,Count Rudolph Farriere
tt0021153,nm0021502,Duke Otto von Liebenheim
tt0021153,nm0686032,Bertha
tt0021156,nm0567756,Sergeant Tatoche
tt0021156,nm0000011,Légionnaire Tom Brown
tt0021156,nm0000017,Mademoiselle Amy Jolly
tt0021156,nm0579663,Monsieur La Bessiere
tt0021156,nm0369443,Adjutant Caesar
tt0021156,nm0816123,Madame Caesar
tt0021165,nm0003339,Sir John Menier
tt0021165,nm0054689,Diana Baring
tt0021165,nm0042496,Doucie Markham
tt0021165,nm0152361,Ted Markham
tt0021189,nm0203836,Dulcenia 'Dulcy' Parker
tt0021189,nm0637790,Gordon 'Gordy' Smith
tt0021189,nm0352495,Bill 'Willie' Parker
tt0021189,nm0659427,Vincent Leach
tt0021309,nm0202405,Monkey
tt0021309,nm0099679,Fox
tt0021309,nm0411664,Wolf
tt0021309,nm0488216,Bear
tt0021331,nm0729463,Poet
tt0021331,nm0998525,Statue
tt0021409,nm0699522,Albert
tt0021409,nm0407855,Pola
tt0021409,nm0344933,Louis
tt0021409,nm0090695,"Emile, le voleur"
tt0021505,nm0513103,Hercules
tt0021505,nm0151606,Echo
tt0021505,nm0497759,Rosie
tt0021505,nm0637790,Hector
tt0021505,nm0247361,Midget
tt0021505,nm0587534,Prosecuting Attorney
tt0021508,nm0000075,Saint Louis
tt0021508,nm0524402,Judy Fields
tt0021508,nm0405220,Dannemora Dan
tt0021508,nm0000007,Steve Jordan
tt0021542,nm0436922,Der Bayer - The Bavarian
tt0021542,nm0226158,Karl
tt0021542,nm6997938,Der Student
tt0021542,nm0165312,Der Leutnant - The Lieutenant
tt0021549,nm0134662,Henry Williams
tt0021549,nm0796023,Mary Custer
tt0021549,nm0339918,Wanenis
tt0021549,nm0402437,Sally Morgan
tt0021571,nm0556564,Khoma - son of kulak Belokon
tt0021571,nm0794548,Opanas
tt0021571,nm0840935,Vasyl - son of Opanas
tt0021571,nm0813216,Daughter of Opanas
tt0021571,nm0538791,Natalya - Vasyl's fiancee
tt0021571,nm0618858,Ded Semyon
